gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,adrrq,curcdq,datacqtr,datafqtr,actq,cheq,dlcq,dpq,epsx12,req,saleq,wcapq,xoprq,aolochy,apalchy,capxy,chechy,dvy,invchy,niy,recchy,saley,exchg,costat,prccq
025434,06/30/2014,2014,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2014Q2,2014Q3,3356.9000,1196.3000,,180.1000,0.3200,5028.6000,4153.7000,473.0000,3277.9000,362.3000,-2767.0000,811.2000,-1556.3000,587.8000,85.2000,1480.3000,-19.0000,12267.1000,14,A,77.3800
025434,09/30/2014,2014,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2014Q3,2014Q4,4168.7000,1843.8000,,185.4000,2.7500,5231.9000,4180.7000,1130.0000,3219.9000,559.1000,-2703.5000,1160.9000,-867.3000,783.1000,14.3000,2068.1000,-79.7000,16447.8000,14,A,75.4600
025434,12/31/2014,2015,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2014Q4,2015Q1,4546.1000,1953.1000,,206.0000,3.3500,5735.2000,4803.3000,988.6000,3723.5000,425.0000,,291.8000,148.6000,239.5000,92.0000,983.4000,-9.3000,4803.3000,14,A,82.0500
025434,03/31/2015,2015,2,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2015Q1,2015Q2,4245.4000,1849.8000,,217.1000,3.4500,5966.1000,4563.5000,724.2000,3623.5000,346.5000,,606.6000,42.0000,479.6000,39.6000,1478.3000,-14.1000,9366.8000,14,A,94.7000
025434,06/30/2015,2015,3,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2015Q2,2015Q3,4760.7000,2175.2000,549.8000,236.5000,1.7950,5813.9000,4881.1000,711.5000,3766.2000,360.2000,,943.5000,372.1000,719.7000,-64.3000,2104.9000,-31.4000,14247.9000,14,A,53.6150
025434,09/30/2015,2015,4,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2015Q3,2015Q4,4352.7000,1611.4000,,234.3000,1.8400,5775.4000,4914.8000,699.2000,3792.6000,569.5000,,1303.7000,-178.3000,928.6000,-207.9000,2757.4000,-82.8000,19162.7000,14,A,56.8400
025434,12/31/2015,2016,1,INDL,C,D,STD,SBUX,STARBUCKS CORP,,USD,2015Q4,2016Q1,4727.7000,2379.9000,399.8000,235.5000,1.6500,5938.9000,5373.5000,307.6000,4144.1000,450.5000,,331.8000,733.4000,297.0000,60.6000,687.6000,-65.1000,5373.5000,14,A,60.0300
028349,03/31/2009,2009,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2009Q1,2009Q1,,8962.0000,,,-4.2600,24986.0000,8026.0000,,7884.0000,945.0000,,53.0000,422.0000,220.0000,0.0000,-274.0000,-10.0000,8026.0000,11,A,19.1500
028349,06/30/2009,2009,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2009Q2,2009Q2,,9523.0000,,,-3.5900,27797.0000,8527.0000,,7901.0000,1364.0000,,104.0000,252.0000,327.0000,,115.0000,-78.0000,16553.0000,11,A,24.4000
028349,09/30/2009,2009,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2009Q3,2009Q3,,7050.0000,,,-1.4800,30215.0000,7549.0000,,7218.0000,1295.0000,,143.0000,312.0000,434.0000,,336.0000,-209.0000,24102.0000,11,A,30.6200
028349,12/31/2009,2009,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2009Q4,2009Q4,,5950.0000,,,1.5800,29386.0000,8052.0000,,7247.0000,895.0000,,189.0000,197.0000,542.0000,,854.0000,-59.0000,32154.0000,11,A,30.0400
028349,03/31/2010,2010,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2010Q1,2010Q1,,5953.0000,,,2.3100,30225.0000,7745.0000,,7540.0000,66.0000,,24.0000,92.0000,107.0000,,120.0000,-48.0000,7745.0000,11,A,32.3100
028349,06/30/2010,2010,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2010Q2,2010Q2,,5955.0000,,,1.8600,30679.0000,7636.0000,,7387.0000,291.0000,,69.0000,99.0000,215.0000,,265.0000,-197.0000,15381.0000,11,A,28.7300
028349,09/30/2010,2010,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2010Q3,2010Q3,,6665.0000,,,2.1300,31900.0000,7919.0000,,7327.0000,413.0000,,114.0000,-112.0000,322.0000,,632.0000,-366.0000,23300.0000,11,A,31.5500
028349,12/31/2010,2010,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2010Q4,2010Q4,,7026.0000,42.0000,,1.7200,31785.0000,8011.0000,,7634.0000,299.0000,,162.0000,-50.0000,430.0000,,928.0000,-255.0000,31311.0000,11,A,31.8800
028349,03/31/2011,2011,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2011Q1,2011Q1,,5368.0000,,,2.4900,32362.0000,8032.0000,,7232.0000,-55.0000,,48.0000,79.0000,107.0000,0.0000,524.0000,-114.0000,8032.0000,11,A,31.7800
028349,06/30/2011,2011,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2011Q2,2011Q2,,6194.0000,,,1.0400,32020.0000,8026.0000,,9022.0000,635.0000,,106.0000,131.0000,218.0000,0.0000,-100.0000,-62.0000,16058.0000,11,A,30.5300
028349,09/30/2011,2011,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2011Q3,2011Q3,,8050.0000,,,0.6900,31650.0000,8233.0000,,7926.0000,1051.0000,,160.0000,464.0000,327.0000,0.0000,75.0000,-433.0000,24291.0000,11,A,23.6900
028349,12/31/2011,2011,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2011Q4,2011Q4,,5346.0000,350.0000,,1.5100,32314.0000,8204.0000,,7097.0000,415.0000,,246.0000,214.0000,435.0000,,787.0000,-683.0000,32495.0000,11,A,27.4100
028349,03/31/2012,2012,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2012Q1,2012Q1,,6494.0000,,,2.1000,33097.0000,8266.0000,,7152.0000,-338.0000,,51.0000,-199.0000,106.0000,0.0000,766.0000,76.0000,8266.0000,11,A,32.9200
028349,06/30/2012,2012,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2012Q2,2012Q2,,6994.0000,,,4.1500,33625.0000,8194.0000,,7576.0000,-177.0000,,116.0000,-205.0000,215.0000,0.0000,1189.0000,18.0000,16460.0000,11,A,35.0900
028349,09/30/2012,2012,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2012Q3,2012Q3,,7539.0000,,,5.3000,35083.0000,8123.0000,,6987.0000,-91.0000,,176.0000,-134.0000,322.0000,0.0000,1912.0000,-317.0000,24583.0000,11,A,39.6100
028349,12/31/2012,2012,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2012Q4,2012Q4,,7014.0000,250.0000,,4.7100,34958.0000,8495.0000,,7905.0000,1074.0000,,285.0000,30.0000,534.0000,,2306.0000,-1685.0000,33078.0000,11,A,40.1700
028349,03/31/2013,2013,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2013Q1,2013Q1,,7176.0000,,,4.6600,35654.0000,8382.0000,,7311.0000,-652.0000,,60.0000,14.0000,0.0000,0.0000,709.0000,384.0000,8382.0000,11,A,49.0700
028349,06/30/2013,2013,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2013Q2,2013Q2,,6139.0000,500.0000,,4.7300,34741.0000,8706.0000,,7574.0000,-657.0000,,43.0000,-172.0000,119.0000,0.0000,1143.0000,246.0000,17088.0000,11,A,48.1200
028349,09/30/2013,2013,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2013Q3,2013Q3,,6367.0000,,,3.9200,35695.0000,8407.0000,,7386.0000,-282.0000,,116.0000,263.0000,237.0000,0.0000,1459.0000,-6.0000,25495.0000,11,A,50.5500
028349,12/31/2013,2013,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2013Q4,2013Q4,,5767.0000,994.0000,,4.8700,36626.0000,8670.0000,,7405.0000,665.0000,,207.0000,-131.0000,358.0000,0.0000,2280.0000,-934.0000,34165.0000,11,A,54.5400
028349,03/31/2014,2014,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2014Q1,2014Q1,,6848.0000,,,4.7000,37527.0000,8592.0000,,7683.0000,-445.0000,,55.0000,495.0000,125.0000,0.0000,600.0000,-91.0000,8592.0000,11,A,56.5800
028349,06/30/2014,2014,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2014Q2,2014Q2,,7119.0000,,,5.1900,38098.0000,8731.0000,,7825.0000,-318.0000,,124.0000,214.0000,263.0000,0.0000,1245.0000,-191.0000,17323.0000,11,A,58.7200
028349,09/30/2014,2014,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2014Q3,2014Q3,,6830.0000,,,6.2800,38402.0000,8799.0000,,7638.0000,551.0000,,207.0000,210.0000,416.0000,0.0000,2026.0000,-496.0000,26122.0000,11,A,61.3700
028349,12/31/2014,2014,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2014Q4,2014Q4,,6790.0000,6.0000,,6.3700,38403.0000,8704.0000,,7442.0000,1045.0000,,288.0000,-18.0000,564.0000,0.0000,2850.0000,-1325.0000,34826.0000,11,A,70.2500
028349,03/31/2015,2015,1,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2015Q1,2015Q1,,7505.0000,,,6.6300,39137.0000,8796.0000,,7793.0000,-169.0000,,59.0000,259.0000,147.0000,0.0000,677.0000,-90.0000,8796.0000,11,A,71.1700
028349,06/30/2015,2015,2,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2015Q2,2015Q2,,8117.0000,,,6.0300,38634.0000,8939.0000,,8365.0000,257.0000,,133.0000,148.0000,301.0000,0.0000,1032.0000,-302.0000,17735.0000,11,A,64.8700
028349,09/30/2015,2015,3,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2015Q3,2015Q3,,8406.0000,,,5.8100,38606.0000,8924.0000,,7993.0000,856.0000,,219.0000,248.0000,452.0000,0.0000,1682.0000,-423.0000,26659.0000,11,A,58.2400
028349,12/31/2015,2015,4,INDL,C,D,STD,ALL,ALLSTATE CORP,,USD,2015Q4,2015Q4,,6667.0000,5.0000,,5.1200,38658.0000,8667.0000,,7892.0000,658.0000,,303.0000,-162.0000,599.0000,0.0000,2171.0000,-312.0000,35326.0000,11,A,62.0900
029751,03/31/2009,2009,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2009Q1,2009Q1,1001.5790,183.8990,26.2560,25.7750,1.7000,1012.4710,486.5910,678.6830,438.8890,-38.1920,,33.0680,-69.4040,10.9610,,25.3990,,486.5910,11,A,21.7700
029751,06/30/2009,2009,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2009Q2,2009Q2,912.6730,172.4760,26.7710,24.6290,1.4500,1106.7110,445.2990,620.7810,377.2860,-8.9960,,60.4590,-80.8270,21.9480,,63.8920,,931.8900,11,A,25.5700
029751,09/30/2009,2009,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2009Q3,2009Q3,1002.7530,260.4340,27.7210,24.1350,1.4100,1181.8520,515.2760,660.8810,428.2160,57.6860,,83.6100,7.1310,33.3060,,116.0230,,1447.1660,11,A,34.6000
029751,12/31/2009,2009,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2009Q4,2009Q4,1032.0870,308.7910,36.3100,25.9740,1.9500,1196.1230,558.2280,678.8230,457.1740,-115.8630,,100.7860,55.4880,44.4320,180.1320,178.3680,1.2690,2005.3940,11,A,36.3700
029751,03/31/2010,2010,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2010Q1,2010Q1,1063.6310,267.3170,8.3900,24.7010,2.3600,1191.6010,580.2700,712.6890,472.3470,-72.6010,,16.1410,-41.4740,11.4010,,63.3080,,580.2700,11,A,42.6300
029751,06/30/2010,2010,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2010Q2,2010Q2,1081.0860,324.1230,8.6030,23.7100,2.8400,1193.0720,592.4830,763.9380,462.1380,-75.5220,,33.9300,15.3320,24.1290,,145.0590,,1172.7530,11,A,39.7100
029751,09/30/2010,2010,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2010Q3,2010Q3,1212.0620,424.6730,10.1820,23.0750,3.2900,1370.6030,585.0360,864.3180,441.3980,-52.0330,,50.0060,115.8820,36.8830,,238.7480,,1757.7890,11,A,46.8100
029751,12/31/2010,2010,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2010Q4,2010Q4,1348.1980,529.6500,8.9830,24.0920,3.5400,1396.3230,604.9750,984.0210,469.4970,39.3210,,75.4780,220.8590,49.6430,-58.5820,323.7200,-57.4140,2362.7640,11,A,55.7800
029751,03/31/2011,2011,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2011Q1,2011Q1,1346.3740,441.0130,9.0970,23.0040,4.0200,1566.3360,696.5300,964.7630,530.2140,-52.0670,,31.8940,-88.6370,12.8560,,106.5800,,696.5300,11,A,59.7700
029751,06/30/2011,2011,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2011Q2,2011Q2,1455.6960,490.7150,12.8850,24.3060,4.3700,1688.3560,742.1080,1061.2830,568.7070,-99.2760,,67.6270,-38.9350,27.9600,,220.7390,,1438.6380,11,A,69.2000
029751,09/30/2011,2011,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2011Q3,2011Q3,1449.3540,481.2580,12.7950,24.6160,4.6300,1583.4380,722.9770,1046.9600,537.2150,-110.4080,,127.1110,-48.3920,43.0980,,336.8370,,2161.6150,11,A,40.4000
029751,12/31/2011,2011,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2011Q4,2011Q4,1355.6200,469.4160,14.4160,24.8270,4.8200,1575.1950,707.3900,954.4420,546.4170,18.8060,,190.5740,-60.2340,57.7590,-41.7490,436.2800,-16.4350,2869.0050,11,A,51.5100
029751,03/31/2012,2012,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2012Q1,2012Q1,1469.5560,519.3590,14.4620,24.2350,4.9300,1700.3550,711.7040,1036.1940,529.6420,-32.7280,,54.7840,49.9430,22.0940,,114.2620,,711.7040,11,A,63.9200
029751,06/30/2012,2012,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2012Q2,2012Q2,1451.6750,461.7510,12.5720,25.2140,4.2500,1676.5380,684.8940,1038.3720,493.0380,-122.1460,,126.6230,-7.6650,33.3990,,164.3510,,1396.5980,11,A,59.6400
029751,09/30/2012,2012,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2012Q3,2012Q3,1386.8520,402.6420,12.5720,24.9790,4.1900,1797.1710,661.2260,1004.3400,491.7320,-125.4190,,218.7080,-66.7740,51.2870,,273.8100,,2057.8240,11,A,52.6800
029751,12/31/2012,2012,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2012Q4,2012Q4,1407.3130,477.6960,12.7000,24.5920,3.4900,1829.9480,687.5960,1022.3040,614.2390,-29.0820,,280.8730,8.2800,69.1130,7.3640,311.5360,-25.9920,2745.4200,11,A,62.1200
029751,03/31/2013,2013,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2013Q1,2013Q1,1403.5000,434.9040,9.2280,25.2440,3.1400,1795.1090,586.5970,969.2490,448.9700,-12.6410,,55.3350,-42.7920,17.8080,,83.9870,,586.5970,11,A,62.5200
029751,06/30/2013,2013,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2013Q2,2013Q2,1281.8780,314.6590,9.3550,26.5730,3.5300,1349.1750,576.8420,906.2950,441.8890,-53.0180,,103.1680,-163.0370,39.0490,,166.7260,,1163.4390,11,A,62.2900
029751,09/30/2013,2013,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2013Q3,2013Q3,1394.7060,401.4270,19.6020,27.6600,3.4000,1460.2650,591.1960,983.8690,434.7340,-39.3530,,135.0280,-76.2690,58.5740,,257.2380,,1754.6350,11,A,62.9400
029751,12/31/2013,2013,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2013Q4,2013Q4,1482.9150,477.2390,24.5540,27.8930,4.8800,1616.6030,639.6350,1046.5520,351.2710,36.7130,,155.3460,-0.4570,78.1070,-1.8100,413.1710,-65.9060,2394.2700,11,A,63.3900
029751,03/31/2014,2014,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2014Q1,2014Q1,1477.4020,524.0430,18.0630,27.8090,4.7100,1600.8430,599.8430,1054.2030,477.1110,39.8260,,23.6670,46.8040,19.5820,,56.5830,,599.8430,11,A,66.4200
029751,06/30/2014,2014,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2014Q2,2014Q2,1525.8830,515.1190,377.5210,24.9050,4.8100,1498.9860,604.7210,709.9690,461.4010,63.2350,,46.6700,37.8800,41.3160,,79.0300,,1204.5640,11,A,71.5000
029751,09/30/2014,2014,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2014Q3,2014Q3,1508.3070,653.1200,368.2680,25.6300,4.7200,1448.9670,642.4180,695.5970,499.7610,89.0200,,76.6820,175.8810,62.8270,,151.8240,,1846.9820,11,A,58.9000
029751,12/31/2014,2014,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2014Q4,2014Q4,3348.8500,2489.7680,711.0960,25.2280,2.5700,1348.2380,598.5660,2208.9640,576.3000,27.4250,,110.5760,2012.5290,84.1020,-6.4860,133.3160,36.2210,2445.5480,11,A,60.1300
029751,03/31/2015,2015,1,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2015Q1,2015Q1,1686.5430,261.4210,471.8090,63.9860,2.2700,1058.9520,692.3130,230.1990,520.7560,28.8810,,56.7410,-2228.3470,21.7300,,43.1150,,692.3130,11,A,52.8400
029751,06/30/2015,2015,2,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2015Q2,2015Q2,1654.0810,207.2380,428.0000,67.4830,1.5900,1124.4390,718.2900,286.0030,524.5100,-44.9320,,111.7230,-2282.5300,54.2380,,95.2620,,1410.6030,11,A,55.2700
029751,09/30/2015,2015,3,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2015Q3,2015Q3,1720.9150,234.4900,284.3680,68.9030,1.0600,1087.2850,693.2160,398.3670,500.3490,14.8230,,164.5680,-2255.2780,86.7700,,160.6540,,2103.8190,11,A,44.1000
029751,12/31/2015,2015,4,INDL,C,D,STD,ALB,ALBEMARLE CORP,,USD,2015Q4,2015Q4,1831.0030,213.7340,677.3450,59.7040,2.7200,1194.1190,722.6100,214.3180,494.2260,-60.3950,,227.6490,-2276.0340,119.3020,27.6490,334.9060,-8.7880,2826.4290,11,A,56.0100
031673,03/31/2009,2009,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2009Q1,2009Q2,9005.3790,655.3290,0.6950,22.1450,3.1200,2674.9930,17311.6510,527.2730,17037.4780,345.5810,,68.5870,-222.7850,30.7980,-385.2420,254.4430,-290.2450,34650.0280,11,A,32.6600
031673,06/30/2009,2009,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2009Q2,2009Q3,9138.3800,912.9240,0.7100,22.4560,1.6250,2785.4210,18393.8990,551.4060,18149.3430,400.7930,,102.2210,34.8100,45.9240,-222.3020,373.2500,-292.7730,53043.9270,11,A,17.7400
031673,09/30/2009,2009,4,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2009Q3,2009Q4,9953.7530,1009.3680,1.0680,23.7620,1.7000,2873.6640,18716.0630,474.1430,18466.2150,1247.9690,,145.8370,131.2540,62.6960,-765.0110,503.3970,-457.7710,71759.9900,11,A,22.3800
031673,12/31/2009,2010,1,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2009Q4,2010Q1,9916.1310,979.5670,0.5930,23.9590,1.8650,3005.1000,19335.8590,672.6830,19051.1130,-235.6870,,42.5740,-29.8010,23.1490,-391.1530,151.3070,371.9360,19335.8590,11,A,26.0700
031673,03/31/2010,2010,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2010Q1,2010Q2,10167.0300,1199.8720,0.5030,23.8730,2.0300,3168.0290,19300.6270,740.6320,18964.8640,-70.7680,,88.0370,190.5040,45.7540,-22.9430,332.3150,-21.0060,38636.4860,11,A,28.9200
031673,06/30/2010,2010,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2010Q2,2010Q3,10338.0030,1310.7160,0.4890,24.8200,2.1900,3296.8160,19602.1200,851.3160,19318.9960,-6.3740,,132.3020,301.3480,68.3060,-127.9270,495.5200,3.4530,58238.6060,11,A,31.7500
031673,09/30/2010,2010,4,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2010Q3,2010Q4,10748.3500,1658.1820,0.4220,26.5580,2.2600,3423.3500,19715.3730,842.0060,19438.1430,373.7150,,184.6350,648.8140,90.6220,-242.9670,636.7480,61.1600,77953.9790,11,A,30.6600
031673,12/31/2010,2011,1,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2010Q4,2011Q1,10428.1730,1400.8950,115.3790,28.6460,2.3100,3562.8170,19888.6090,787.2680,19583.1970,-368.7640,,50.0910,-257.2870,27.7350,-227.7390,160.5000,275.7920,19888.6090,11,A,34.1200
031673,03/31/2011,2011,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2011Q1,2011Q2,10956.2460,1912.4360,0.2780,29.1270,2.4500,3759.5670,19760.2570,1006.0740,19365.8810,23.5560,,93.7730,254.2540,55.2710,30.4620,374.8810,6.8190,39648.8660,11,A,39.5600
031673,06/30/2011,2011,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2011Q2,2011Q3,11121.3050,2000.4530,0.1750,30.8700,2.5500,3916.5560,20161.0220,1113.5200,19814.1930,18.1130,,127.4730,342.2710,86.9200,55.8990,559.3000,-93.6300,59809.8880,11,A,41.4000
031673,09/30/2011,2011,4,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2011Q3,2011Q4,11217.6230,1825.9900,392.0890,32.5900,2.5900,4004.7960,20407.6700,362.5030,20102.3360,375.1150,,167.9540,167.8080,117.6240,-272.2940,706.6240,-35.4570,80217.5580,11,A,37.2700
031673,12/31/2011,2012,1,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2011Q4,2012Q1,11955.7800,2370.3350,447.0810,29.1150,2.6200,768.2240,19981.1850,654.4030,19665.1080,295.6830,,48.1380,544.3450,33.7080,-326.7150,162.1160,243.3930,19981.1850,11,A,37.1900
031673,03/31/2012,2012,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2012Q1,2012Q2,11603.6410,2327.0940,392.1640,31.2330,2.6900,953.6270,19708.3710,688.6410,19291.0510,-77.1700,,88.1980,501.1040,67.4290,135.2990,374.2210,105.2840,39689.5560,11,A,39.6600
031673,06/30/2012,2012,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2012Q2,2012Q3,11170.4220,1655.7480,392.2460,35.5330,2.7800,1096.3550,19326.8070,219.0590,18962.7530,-142.7690,,127.6030,-170.2420,100.0810,53.4280,555.4920,100.8210,59016.3630,11,A,39.3500
031673,09/30/2012,2012,4,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2012Q3,2012Q4,10987.1510,1066.6080,0.0000,40.8490,2.8000,1239.6360,19452.9740,-227.3310,19101.5680,459.7700,,164.0410,-759.3820,132.7600,-200.1100,718.9860,41.6660,79489.5960,11,A,38.7100
031673,12/31/2012,2013,1,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2012Q4,2013Q1,11022.1990,417.4040,0.0000,38.6840,3.0100,1355.5490,21059.8110,-413.5380,20731.9910,220.5260,,56.5430,-649.2040,49.5950,-272.4200,168.6110,-429.7650,21059.8110,11,A,43.1800
031673,03/31/2013,2013,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2013Q1,2013Q2,11724.7840,1347.2970,0.0000,39.8680,3.0500,1330.2210,20523.6680,-317.8670,20133.6710,770.2120,,88.3770,280.6890,98.2030,-174.5070,214.2450,-417.6460,41583.4790,11,A,51.4500
031673,06/30/2013,2013,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2013Q2,2013Q3,12139.0730,1567.5850,0.0000,41.1380,2.5700,1451.0050,21906.6480,-302.5750,21681.3550,1319.3890,,137.9270,500.9770,147.0050,-399.0870,382.6840,-835.6970,63490.1270,11,A,55.8300
031673,09/30/2013,2013,4,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2013Q3,2013Q4,14393.6510,1231.0060,0.0000,42.4960,2.1400,1472.9310,24469.0400,-476.9840,24260.9260,3661.1020,,202.4500,164.3980,195.7160,-1486.5720,433.7070,-2312.5180,87959.1670,11,A,61.1000
031673,12/31/2013,2014,1,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2013Q4,2014Q1,15228.3450,347.4650,423.0000,43.9500,1.6000,1454.3560,29176.3620,-600.5530,28873.2200,566.0680,,59.1830,-883.5410,54.3670,-1626.6180,41.3850,-159.1200,29176.3620,11,A,70.3100
031673,03/31/2014,2014,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2014Q1,2014Q2,15760.0270,696.7300,0.0000,44.4940,1.5000,1576.9650,28455.9030,-739.9040,28103.5000,1641.1690,,125.3920,-534.2760,108.3970,-1486.0550,221.4620,-495.4950,57632.2650,11,A,65.5900
031673,06/30/2014,2014,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2014Q2,2014Q3,15891.3860,1261.8640,0.0000,47.3340,1.1700,1516.1600,30348.1540,-447.9730,30046.2850,1505.7620,,198.6700,30.8580,161.5580,-1002.5890,208.6820,-535.8060,87980.4190,11,A,72.6600
031673,09/30/2014,2014,4,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2014Q3,2014Q4,16800.2050,1808.5130,0.0000,49.5120,1.2500,1518.3830,31588.7080,-449.9550,31175.4530,2330.5210,,264.4570,577.5070,214.4690,-956.5060,276.4840,-938.2860,119569.1270,11,A,77.3000
031673,12/31/2014,2015,1,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2014Q4,2015Q1,20144.7100,2298.7560,0.0000,50.0420,0.1100,1245.7300,33588.6020,-660.3230,33252.0490,3539.4530,,52.5570,490.2430,64.0250,-2096.5780,-199.9470,-766.7180,33588.6020,11,A,90.1600
031673,03/31/2015,2015,2,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2015Q1,2015Q2,19556.8230,2336.9790,64.2050,55.4240,-3.0000,653.3880,32669.2670,-669.0830,32221.9980,2510.9050,,105.2010,528.4660,128.1190,-611.2350,-713.3370,-810.9020,66257.8690,11,A,113.6700
031673,06/30/2015,2015,3,INDL,C,D,STD,ABC,AMERISOURCEBERGEN CORP,,USD,2015Q2,2015Q3,19902.0340,2555.1830,7.3700,68.5810,-1.9700,810.1950,34233.5560,-1215.2570,33888.2520,3514.4330,,157.0890,746.6700,192.0540,-700.3310,-499.1740,-868.7080,100491.4250,11,A,106.3400
